Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20240116,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0001,"WATER MAIN EXTENSIONS, CITYWIDE",E,2025,140111318,212031000,243003000,206081000
20240116,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0006,TRUNK MAIN EXTENSIONS AND IMPROVEMENTS TO PUMPING STATIONS & BLDGS.,E,2025,17881532,51369000,69350000,124017000
20240116,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0011,THE CONSTRUCTION OF CROTON FILTRATION PLANT AND ANCILLARY WORK,C,2025,864000,0,0,0
20240116,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0030,IMPROVEMENTS TO STRUCTURES INCL. EQUIP. ON WATER SHEDS OUTSIDE CITY.,E,2025,186253139,613616000,178306000,794626000
20240116,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0030,IMPROVEMENTS TO STRUCTURES INCL. EQUIP. ON WATER SHEDS OUTSIDE CITY.,S,2025,74999999,55800000,0,33200000
20240116,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0105,"WATER SUPPLY IMPROVEMENTS, CITYWIDE",E,2025,30245747,137761000,11914000,49000000
20240116,WP,WATER POLLUTION CONTROL,WP 0056,HUNTS POINT WATER POLLUTION CONTROL PROJECT,E,2025,0,15000,0,0
20240116,WP,WATER POLLUTION CONTROL,WP 0112,RECONSTRUCTION OF WATER POLLUTION CONTROL PROJECTS,E,2025,170939542,956145000,835827000,655729000
20240116,WP,WATER POLLUTION CONTROL,WP 0112,RECONSTRUCTION OF WATER POLLUTION CONTROL PROJECTS,F,2025,0,48916322,25380000,0
20240116,WP,WATER POLLUTION CONTROL,WP 0169,"COMBINED SEWER OVERFLOW ABATEMENT FACILITIES, CITYWIDE",E,2025,0,0,69550588,203280000
20240116,WP,WATER POLLUTION CONTROL,WP 0170,"MANDATED GREEN INFRASTRUCTURE, CITYWIDE",E,2025,3258903,361522000,88072000,37925000
20240116,WP,WATER POLLUTION CONTROL,WP 0170,"MANDATED GREEN INFRASTRUCTURE, CITYWIDE",S,2025,2000000,0,0,0
20240116,WP,WATER POLLUTION CONTROL,WP 0237,UPGRADE BOWERY BAY WATER POLLUTION CONTROL PROJECT,E,2025,302371,0,0,0
20240116,WP,WATER POLLUTION CONTROL,WP 0269,"CONSTRUCTION, RECONSTRUCTION OF PUMPING STATION/FORCE MAINS, CITYWIDE",E,2025,229905044,252834000,207431000,156580000
20240116,WP,WATER POLLUTION CONTROL,WP 0282,"ENG., ARCH., ADMIN. AND OTHER COSTS, DEPT. OF WATER RESOURCES",E,2025,0,11969907,4000000,36908000
20240116,WP,WATER POLLUTION CONTROL,WP 0285,"BIONUTRIENT REMOVAL FACILITIES, CITYWIDE",E,2025,1813745,3000000,61099000,0
20240424,AG,DEPARTMENT FOR THE AGING,AG 0001,"IMPROVEMENTS TO PROPERTY USED BY DEPARTMENT FOR THE AGING, CITYWIDE",C,2025,4964281,20644000,8094000,2500000
20240424,AG,DEPARTMENT FOR THE AGING,AG 0002,"PURCHASE OF AUTOS, COMPUTERS, OTHER EQUIP FOR THE AGING, CITYWIDE",C,2025,1793773,1005000,0,0
20240424,BR,WATERWAY BRIDGES,BR 0231,"QUEENSBORO BRIDGE, REHABILITATION",C,2025,0,0,0,85793510
20240424,C,CORRECTION,C  0075,"CORRECTION FACILITIES, CONSTRUCTION, RECONS & IMPROVEMENTS, CITYWIDE",C,2025,0,0,0,5236386
20240424,C,CORRECTION,C  0101,"SECURITY SYSTEMS, VARIOUS FACILITIES",C,2025,0,0,0,1649997
20240424,C,CORRECTION,C  0110,"COMMUNICATION SYSTEMS IMPROVEMENTS, ETC., CORRECTION FACILITIES",C,2025,0,1180676,1990000,1716000
20240424,C,CORRECTION,C  0112,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF CORRECTION,C,2025,0,11121790,8831000,9389000
20240424,C,CORRECTION,C  0114,"ACQUISITION, CONSTR., ETC. SUPPLEMENTARY HOUS. PROG. AND SUPPORT FACIL",C,2025,953479421,2589878000,2214660000,2365055000
20240424,C,CORRECTION,C  0117,"PURCHASE OF COMPUTER EQUIPMENT, ALL FACILITIES",C,2025,0,44977222,7132000,7610000
20240424,CO,COURTS,CO 0079,"IMPROVE, RECON, MOD OF LONG TERM LEASED FACILITIES, ALL BOROUGHS",S,2025,877999,0,0,0
20240424,CO,COURTS,CO 0081,31 CHAMBERS ST. - MANHATTAN SURROGATE'S COURT,C,2025,0,1490807,0,0
20240424,CO,COURTS,CO 0264,"ACQUISITION, ADDS, CONSTRUCT, RECONSTRUCT, COURT FACILITIES, CITYWIDE",C,2025,0,78551019,53660000,29344000
20240424,CO,COURTS,CO 0272,45 MONROE PL. - BROOKLYN APPELLATE DIVISION COURTHOUSE- 2ND DEPT.,S,2025,1746683,445000,1227000,16475000
20240424,CO,COURTS,CO 0278,360 ADAMS ST. - BROOKLYN  SUPREME COURT,C,2025,0,0,0,17140778
20240424,CO,COURTS,CO 0285,60 LAFAYETTE ST. - MANHATTAN FAMILY COURT,C,2025,0,0,2555000,0
20240424,CO,COURTS,CO 0293,851 GRAND CONCOURSE - BRONX SUPREME COURT BUILDING,C,2025,50007862,0,100000,24243000
20240424,CO,COURTS,CO 0294,215 EAST 161ST ST. - BRONX  CRIMINAL/FAMILY COURT BUILDING,C,2025,0,11442020,1094000,0
20240424,CO,COURTS,CO 0296,125-01 QUEENS BLVD. - QUEENS CRIMINAL COURTS BUILDING,C,2025,0,0,0,14761249
20240424,CO,COURTS,CO 0299,89-17 SUTPHIN BLVD. - QUEENS COURT FACILITY,C,2025,0,5601000,0,0
20240424,CO,COURTS,CO 0301,130 STUYVESANT PL. - STATEN ISLAND JUDICIAL CENTER,C,2025,57196,0,0,0
20240424,CO,COURTS,CO 0304,60 CENTRE ST. - MANHATTAN SUPREME COURT BUILDING,C,2025,2894557,0,71025000,0
20240424,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0003,"IMPROVEMENTS OF STRUCTURES FOR  ACS, CITYWIDE",C,2025,33129900,137000,7029000,0
20240424,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",C,2025,14444258,7073000,627000,4329000
20240424,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",F,2025,153542,4442000,264000,826000
20240424,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",S,2025,0,9497295,629000,2849000
20240424,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0005,"ACQUISITION AND CONSTRUCTION FOR YOUTH AND FAMILY JUSTICE, CITYWIDE",C,2025,37488288,83462000,82606000,4183000
20240424,DP,DOITT DP EQUIPMENT,DP 0001,PURCHASE OF EDP EQUIPMENT FOR DoITT & DESIGN/INSTALL/IMPLEMENT CITYNET,C,2025,68111357,65818000,58399000,95453000
20240424,DP,DOITT DP EQUIPMENT,DP 0002,ECTP EMERGENCY COMMUNICATION SYSTEMS AND FACILITIES,C,2025,0,21000982,31190000,0
20240424,E,EDUCATION,E  2365,E-2365 SEVENTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,C,2025,0,224238325,188650000,89550000
20240424,E,EDUCATION,E  2366,E-2366 EIGHTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,C,2025,2963000000,3076900000,3211350000,3310450000
20240424,E,EDUCATION,E  2500,"SCHOOL FACILIITIES CAPITAL, HURRICANE SANDY & NOR'EASTER",C,2025,707,0,0,0
20240424,E,EDUCATION,E  2500,"SCHOOL FACILIITIES CAPITAL, HURRICANE SANDY & NOR'EASTER",F,2025,787,0,0,0
20240424,E,EDUCATION,E  4005,E-4005 GREEN INFRASTRUCTURE,C,2025,3599268,0,0,0
20240424,E,EDUCATION,E  K001,"BROOKLYN BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2025,12775000,0,0,0
20240424,E,EDUCATION,E  M001,"MANHATTAN BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2025,3948000,0,0,0
20240424,E,EDUCATION,E  M4001,FIT,C,2025,200000,0,0,0
20240424,E,EDUCATION,E  Q001,"QUEENS BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2025,15944000,0,0,0
20240424,E,EDUCATION,E  R001,"STATEN ISLAND BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2025,4463000,0,0,0
20240424,E,EDUCATION,E  X001,"BRONX BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2025,14500000,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION & RECONSTRUCTION, CITYWIDE",C,2025,9038355,139956000,221259000,201828000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION & RECONSTRUCTION, CITYWIDE",F,2025,0,4804742,6357000,5000000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION & RECONSTRUCTION, CITYWIDE",S,2025,611956,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0083,"COLLEGE POINT INDUSTRIAL PARK, QUEENS",S,2025,0,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0319,BROOKLYN NAVY YARD,C,2025,29952559,35187000,16501000,32567000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0373,BROOKLYN ARMY TERMINAL,C,2025,0,1277971,8720000,15472000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0380,"INDUSTRIAL AND COMMERCIAL DEVELOPMENT, ALL BOROUGHS",S,2025,0,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0384,"NEIGHBORHOOD REDEVELOPMENT, CITYWIDE",C,2025,0,14704616,68081000,26300000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0401,NON-COMMERCIAL WATERFRONT DEVELOPMENT,C,2025,7000,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0404,"ECONOMIC DEVELOPMENT FOR INDUSTRIAL, WATERFRONT AND COMMERCIAL PURPOSE",C,2025,3322744,24700000,3000000,8500000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0405,"RECONSTRUCTION OF WHITEHALL TERMINAL, MANHATTAN",S,2025,0,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0408,"MODERNIZATION, RECONSTRUCTION, MARKETS",C,2025,0,4221848,18411000,2500000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0408,"MODERNIZATION, RECONSTRUCTION, MARKETS",S,2025,448564,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0409,"MODERNIZATION, RECONSTRUCTION, PIERS, CITYWIDE",C,2025,20735923,83556000,47011000,67863000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0409,"MODERNIZATION, RECONSTRUCTION, PIERS, CITYWIDE",F,2025,200,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0409,"MODERNIZATION, RECONSTRUCTION, PIERS, CITYWIDE",S,2025,0,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0831,TRUST FOR GOVERNORS ISLAND,C,2025,105053105,43062000,32630000,13571000
20240424,ED,ECONOMIC DEVELOPMENT,ED 0831,TRUST FOR GOVERNORS ISLAND,F,2025,13872000,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED 0831,TRUST FOR GOVERNORS ISLAND,S,2025,1100000,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED K319,BROOKLYN NAVY YARD INDUSTRIAL PARK,C,2025,150000,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED M831,MANHATTAN BOROUGH PRESIDENT FUNDING FOR THE TRUST FOR GOVERNORS ISLAND,C,2025,200000,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED MN05Z,THE NEW SCHOOL,C,2025,250000,0,0,0
20240424,ED,ECONOMIC DEVELOPMENT,ED X075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION AND RECONSTRUCTION, BRONX",C,2025,2000000,0,0,0
20240424,EP,DEP EQUIPMENT,EP 0004,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF ENVIRONMENTAL PROTECTION,C,2025,25932303,55782000,9630000,824000
20240424,EP,DEP EQUIPMENT,EP 0005,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIP. FOR D.E.P.,C,2025,0,12291925,0,0
20240424,EP,DEP EQUIPMENT,EP 0006,ACQUISITION/RECON/CON LEASED & OWNED FACILITIES BY DEP,C,2025,97674700,38572000,10500000,10530000
20240424,EP,DEP EQUIPMENT,EP 0007,"MANDATED PAYMENTS FOR PRIVATE GAS UTILITY RELOCATION, DEP, CITYWIDE",E,2025,0,0,0,3482656
20240424,EP,DEP EQUIPMENT,EP 0009,"IMPROVEMENTS FOR WATER CONSERVATION AND MEASUREMENT, CITYWIDE",E,2025,10964242,11009000,0,0
20240424,EP,DEP EQUIPMENT,EP 0010,"INSTALLATION OF WATER MEASURING DEVICES, CITYWIDE",E,2025,44949789,46454000,20387000,36472000
20240424,F,FIRE,F  0103,NEW FIREBOATS AND RELATED EQUIPMENT,C,2025,250000,0,0,0
20240424,F,FIRE,F  0103,NEW FIREBOATS AND RELATED EQUIPMENT,F,2025,750000,0,0,0
20240424,F,FIRE,F  0109,"VEHICLE ACQUISITION, CITYWIDE",C,2025,49112812,46668000,57240000,50845000
20240424,F,FIRE,F  0175,"FACILITY IMPROVEMENTS, CITYWIDE",C,2025,0,102683894,79724000,47370000
20240424,F,FIRE,F  0204,NEW TRAINING CENTER FOR THE NEW YORK FIRE DEPARTMENT,C,2025,25896157,40990000,15154000,22000000
20240424,F,FIRE,F  0212,MANAGEMENT INFORMATION AND CONTROL SYSTEM (MICS),C,2025,0,0,14891339,7007000
20240424,F,FIRE,F  K109,"VEHICLE ACQUISITION, BROOKLYN",C,2025,150000,0,0,0
20240424,F,FIRE,F  K175,"FACILITY IMPROVEMENTS, BROOKLYN",C,2025,300000,0,0,0
20240424,FA,FERRIES & AVIATION,FA 0021,"FERRY BOATS, TERMINALS, FLOATING EQUIPMENT AND RELATED ITEMS",C,2025,0,0,13237305,14288000
20240424,FA,FERRIES & AVIATION,FA 0021,"FERRY BOATS, TERMINALS, FLOATING EQUIPMENT AND RELATED ITEMS",F,2025,0,0,5113104,0
20240424,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,F,2025,0,0,0,7134605
20240424,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,S,2025,936000,135000,0,997000
20240424,FA,FERRIES & AVIATION,FA 0027,"PRIVATE FERRY FACILITIES, BOATS, FLOATING EQUIPMENT, ETC.",C,2025,3791522,5029000,0,0
20240424,FA,FERRIES & AVIATION,FA 0027,"PRIVATE FERRY FACILITIES, BOATS, FLOATING EQUIPMENT, ETC.",F,2025,3809607,4000000,0,0
20240424,FA,FERRIES & AVIATION,FA 0313,"RECONSTRUCTION OF FERRY VESSELS, STATEN ISLAND TO MANHATTAN SERVICE",C,2025,0,5518777,15260000,0
20240424,HA,HOUSING AUTHORITY,HA 0001,HOUSING AUTHORITY CITY CAPITAL SUBSIDIES,C,2025,333375281,637137000,299225000,210660000
20240424,HA,HOUSING AUTHORITY,HA 0001,HOUSING AUTHORITY CITY CAPITAL SUBSIDIES,F,2025,482,0,0,0
20240424,P,PARKS,P  0412,"PROSPECT PARK, IMPROVEMENTS",S,2025,0,0,0,0
20240424,HA,HOUSING AUTHORITY,HA Q001,"HOUSING AUTHORITY BOROUGH PRESIDENT CAPITAL SUBSIDIES, QUEENS",C,2025,955000,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 0215,"IMPROVEMENTS TO HIGHWAY BRIDGES & STRUCTURES, CITYWIDE.",C,2025,0,337181014,232899000,476781000
20240424,HB,HIGHWAY BRIDGES,HB 0215,"IMPROVEMENTS TO HIGHWAY BRIDGES & STRUCTURES, CITYWIDE.",F,2025,9862335,22000,0,73119000
20240424,HB,HIGHWAY BRIDGES,HB 0431,"REHABILITATION OF BRIDGE AT 49TH AVENUE, QUEENS",C,2025,0,0,6996000,81681000
20240424,HB,HIGHWAY BRIDGES,HB 0530,"RECONST & STRUCT REHAB R.R. BDGE PARKSIDE & OCEAN AVE, BROOKLYN",C,2025,0,0,5887794,34640000
20240424,HB,HIGHWAY BRIDGES,HB 0548,"RECONST & STRUCT REHAB BDGE AT 21ST AVE, BROOKLYN",C,2025,0,180000,0,0
20240424,HB,HIGHWAY BRIDGES,HB 0551,"RECONST & STRUCT REHAB OF PARK TUNNEL E.34TH TO E.39TH ST, MANHATTAN",C,2025,0,3122,0,0
20240424,HB,HIGHWAY BRIDGES,HB 0644,"RECONSTRUCTION OF BRIDGE, MADISON AVE. OVER HARLEM RIVER DRIVE",C,2025,1955657,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 0885,TIDAL WETLAND WORK,C,2025,18000000,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1012,"DESIGN COST FOR BRIDGE FACILITIES, CITYWIDE",C,2025,0,12511650,65404000,118658000
20240424,HB,HIGHWAY BRIDGES,HB 1013,"PURCHASE OF EQUIPMENT FOR BRIDGES, CITYWIDE",C,2025,498000,3329000,0,8380000
20240424,HB,HIGHWAY BRIDGES,HB 1028,"BRIDGE REHABILITATION, E. 14TH STREET, ETC., BROOKLYN",C,2025,0,16507000,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1070,"BRIDGE PAINTING, CITYWIDE",C,2025,0,0,0,54544874
20240424,HB,HIGHWAY BRIDGES,HB 1078,"RECONSTRUCTION OF HARLEM RIVER DRIVE RAMP, BIN 2-26724-0, MANHATTAN",F,2025,0,0,0,44535000
20240424,HB,HIGHWAY BRIDGES,HB 1090,"RECON OF THE BELT/SHORE PARKWAY BRIDGE OVER NOSTRAND AVE, BROOKLYN",C,2025,0,0,48489059,0
20240424,HB,HIGHWAY BRIDGES,HB 1103,"RECON OF CONC. VILLAGE AVE BR OVER METRO-NORTH BR., THE BRONX",C,2025,0,0,3341998,42717000
20240424,HB,HIGHWAY BRIDGES,HB 1114,"RECON OF TWO HEMPSTEAD AVE BRIDGES OVER CROSS ISLAND PKWY, QUEENS",C,2025,2001000,0,12733000,66013000
20240424,HB,HIGHWAY BRIDGES,HB 1114,"RECON OF TWO HEMPSTEAD AVE BRIDGES OVER CROSS ISLAND PKWY, QUEENS",F,2025,0,0,0,23119000
20240424,HB,HIGHWAY BRIDGES,HB 1115,"RECON OF UNION TURNPIKE BRIDGE OVER CROSS ISLAND PKWY, QUEENS",C,2025,0,9212999,64485000,0
20240424,HB,HIGHWAY BRIDGES,HB 1131,"RECON UNIONPORT RD BRIDGE OVER WESTCHESTER CREEK, THE BRONX",C,2025,6892316,0,1295000,0
20240424,HB,HIGHWAY BRIDGES,HB 1137,"RECON ELLIOT AVE BRIDGE OVER QUEENS BLVD, QUEENS",C,2025,0,0,2174000,0
20240424,HB,HIGHWAY BRIDGES,HB 1147,"RECON BROADWAY BRIDGE OVER THE HARLEM RIVER, MANHATTAN",C,2025,0,3948752,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1147,"RECON BROADWAY BRIDGE OVER THE HARLEM RIVER, MANHATTAN",S,2025,0,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1148,"RECON SHORE ROAD/HUTCHINSON RIVER PKWY, THE BRONX",C,2025,12039656,0,40000000,294813000
20240424,HB,HIGHWAY BRIDGES,HB 1148,"RECON SHORE ROAD/HUTCHINSON RIVER PKWY, THE BRONX",F,2025,0,0,0,129722000
20240424,HB,HIGHWAY BRIDGES,HB 1148,"RECON SHORE ROAD/HUTCHINSON RIVER PKWY, THE BRONX",S,2025,0,0,0,7365000
20240424,HB,HIGHWAY BRIDGES,HB 1165,"RECON RIVERSIDE DRIVE/WEST 158TH ST, MANHATTAN",C,2025,2808596,5540000,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1172,"RECON EAST 188TH ST BR OVER METRO NORTH RR, THE BRONX",C,2025,0,0,8186953,0
20240424,HB,HIGHWAY BRIDGES,HB 1174,"RECON BRIDGE AT WEST 38TH STREET/ AMTRAK 30TH STREET BRANCH, MANHATTAN",C,2025,47000,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1201,"RECONSTRUCTION OF ATLANTIC AVE/LIRR ATLANTIC AVE BRIDGE, BROOKLYN",C,2025,387000,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1203,"RECONSTRUCT ROOSEVELT AVENUE BRIDGE OVER VAN WYCK EXPRESSWAY, QUEENS",C,2025,2311809,2000000,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1208,"RECON FOSTER AVE,  BMT SUBWAY ,BROOKLYN.",C,2025,0,840000,0,0
20240424,HB,HIGHWAY BRIDGES,HB 1221,RECONSTRUCTION OF E. 25TH ST PEDESTRIAN BRIDGE OVER FDR,C,2025,0,8926998,0,9489000
20240424,HB,HIGHWAY BRIDGES,HB 2934,"RAMP TO NORTHBOUND HENRY HUDSON PARKWAY OVER AMTRAK, MANHATTAN",C,2025,245,0,4265000,45782000
20240424,HB,HIGHWAY BRIDGES,HB 4146,"WEST TREMONT AVENUE BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",C,2025,8323455,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 4174,"EAST 175TH STREET BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",C,2025,1999999,0,0,0
20240424,HB,HIGHWAY BRIDGES,HB 4310,"BEVERLY ROAD OVER THE BMT SUBWAY IN BRIGHTON, BROOKLYN",C,2025,216411,0,6952000,36750000
20240424,HB,HIGHWAY BRIDGES,HB 4939,CEDARVIEW AVENUE PEDESTRIAN BRIDGE OVER SIRT SOUTH SHORE,C,2025,0,0,7637000,0
20240424,HB,HIGHWAY BRIDGES,HB 6672,"EAST 174TH STREET BRIDGE OVER THE SHERIDAN EXPRESSWAY, THE BRONX",C,2025,0,0,28389364,104212000
20240424,HB,HIGHWAY BRIDGES,HB 7003,"EAST 156TH STREET BRIDGE OVER ACCESS TO HOUSING, THE BRONX",C,2025,180000,0,7500000,52500000
20240424,HD,HOUSING & DEVELOPMENT,HD 0001,AFFORDABLE NEIGHBORHOOD COOPERATIVE PROGRAM,C,2025,37776479,64109000,50803000,52435000
20240424,HD,HOUSING & DEVELOPMENT,HD 0004,VERY LOW-INCOME AND EXTREMELY LOW-INCOME HOUSING,C,2025,104541888,138782000,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD 0005,MULTIFAMILY PRESERVATION LOAN PROGRAM,C,2025,0,14776000,15506000,16126000
20240424,HD,HOUSING & DEVELOPMENT,HD 0007,HPD GREEN PROGRAM,C,2025,16346966,38000000,39635000,41220000
20240424,HD,HOUSING & DEVELOPMENT,HD 0009,ARTICLE 7A FOR ANTI-ABANDONMENT,C,2025,0,5298554,6105000,6349000
20240424,HD,HOUSING & DEVELOPMENT,HD 0010,LOW INCOME HOUSING TAX CREDIT (LIHTC) PROJECTS,C,2025,115653108,71534000,48205000,50133000
20240424,HD,HOUSING & DEVELOPMENT,HD 0084,"RECONSTRUCT CONVENT AVENUE SHELTER, MANHATTAN",C,2025,3999999,0,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD 0090,COMPUTER PURCHASES AND UPGRADE,C,2025,0,28167955,24621000,19610000
20240424,HD,HOUSING & DEVELOPMENT,HD 0092,HOUSING INFRASTRUCTURE FUND - HPD,C,2025,7004607,0,34934000,20757000
20240424,HD,HOUSING & DEVELOPMENT,HD 0101,"TENANT INTERIM LEASE PROGRAM (TIL), DAMP, CMP",C,2025,2494614,2500000,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD 0107,ARTICLE 8A LOAN PROGRAM,C,2025,63955048,65444000,68429000,71166000
20240424,HD,HOUSING & DEVELOPMENT,HD 0109,SUPPORTIVE HOUSING REHAB,C,2025,71665859,35715000,14907000,13200000
20240424,HD,HOUSING & DEVELOPMENT,HD 0110,"PARTICIPATION LOAN PROGRAM (PLP), REHAB",C,2025,222323390,227210000,226022000,229489000
20240424,HD,HOUSING & DEVELOPMENT,HD 0124,HOME FIRST DOWNPAYMENT ASSISTANCE,C,2025,4999999,0,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD 0130,SENIOR CITIZEN HOME ASSISTANCE PROGRAM (SEHAP) & SMALL HOMES REHAB,C,2025,0,0,3512898,6600000
20240424,HD,HOUSING & DEVELOPMENT,HD 0161,"SPRING CREEK, ASSOC. COSTS, BROOKLYN",C,2025,4205255,0,6787000,0
20240424,HD,HOUSING & DEVELOPMENT,HD 0200,"THIRD PARTY TRANSFER PROGRAMS, LL #37, CITYWIDE",C,2025,26794094,50882000,50397000,52413000
20240424,HD,HOUSING & DEVELOPMENT,HD 0201,"ASSISTED LIVING AND SENIOR HOUSING, CITYWIDE",C,2025,0,0,21142402,38098000
20240424,HD,HOUSING & DEVELOPMENT,HD 0201,"ASSISTED LIVING AND SENIOR HOUSING, CITYWIDE",F,2025,125877321,40000000,40000000,40000000
20240424,HD,HOUSING & DEVELOPMENT,HD 0206,"NYCHA PROGRAM, CITYWIDE",C,2025,301915952,544841000,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD 0207,"HUD MULTI-FAMILY PROGRAM, CITYWIDE",C,2025,0,0,0,18663932
20240424,HD,HOUSING & DEVELOPMENT,HD 0212,LOW INCOME RENTAL PROGRAM,C,2025,0,217568367,334450000,456810000
20240424,HD,HOUSING & DEVELOPMENT,HD 0213,MIXED INCOME RENTAL - LOW,C,2025,12278625,139464000,210799000,193885000
20240424,HD,HOUSING & DEVELOPMENT,HD 0214,MIXED INCOME RENTAL - MOD/MID,C,2025,69829788,55862000,14405000,14961000
20240424,HD,HOUSING & DEVELOPMENT,HD 0215,MULTIFAMILY HOMEOWNERSHIP PROGRAM,C,2025,0,0,36398084,51245000
20240424,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,C,2025,208494850,286300000,322664000,301158000
20240424,HD,HOUSING & DEVELOPMENT,HD K117,"CONS, RECON, IMPRV, SITE WK TO RESIDENTIAL & COMMERCIAL PROP, BROOKLYN",C,2025,1000000,0,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD M020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, MANHATTAN",C,2025,600000,0,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD M169,"CONS,RECO,IMPRV,SITE WK TO RESIDENTIAL & COMMERCIAL PROP, MANHATTAN",C,2025,1450000,0,0,0
20240424,HD,HOUSING & DEVELOPMENT,HD X020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, THE BRONX",C,2025,750000,0,0,0
20240424,HH,HOMELESS SERVICES,HH 0105,PURCHASE OF EQUIPMENT FOR USE BY THE DEPARTMENT OF HOMELESS SERVICES,C,2025,0,0,0,3079095
20240424,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,C,2025,47125508,35142000,71987000,42532000
20240424,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,F,2025,391000,825000,0,0
